Time,Value
195,9.98423966727238
196,9.98988887499072
197,9.88232507788643
198,10.3877213942998
199,9.94066795320298
200,9.93472513649171
201,10.2249354313943
202,10.1614949664254
203,10.313253861077
204,9.90073643043917
205,9.91338747825404
206,10.1732169296862
207,10.2466998213581
208,9.91951105534778
209,10.1379678947396
210,10.0272381837608
211,10.5744751316713
212,10.1582238574354
213,9.79619174981103
214,10.1328935111906
215,10.1249760518265
216,10.2147458223315
217,9.95976978969128
218,10.0785209599814
219,10.0536504516456
220,10.0363082298892
221,10.1833776426867
222,10.1200165901649
223,9.76032830977642
224,10.0741158748746
225,9.79761508969341
226,9.93616272834733
227,10.0574480996221
228,10.0752307057874
229,9.99771625324991
230,10.009912025905
231,10.0111789246566
232,10.1420512850293
233,10.0749813409669
234,9.86287695360008
235,10.0744114956405
236,10.1218421914154
237,10.2314361335059
238,10.0914649201851
239,10.1056881327903
240,9.9557635637605
241,9.71216830827056
242,9.31519897665807
243,9.1586895964723
244,9.01942299424902
245,8.6842631997619
246,8.3080216889682
247,8.10040106882322
248,7.85573390607084
249,7.79520917601532
250,7.72348225493989
251,7.05819532151851
252,6.82178300738631
253,6.87908477828451
254,6.46437812373737
255,6.42306077462581
256,6.20343710452694
257,5.87409888125594
258,5.49449758250544
259,5.26618990287698
260,4.90881398280884
261,5.14404443905224
262,5.16289610558863
263,4.93997846669357
264,5.05942481693169
265,5.14971793561402
266,4.91722597451057
267,5.11810885852482
268,5.11470227694322
269,4.76460185795315
270,4.82540391647929
271,4.79618820505295
272,4.77660724486467
273,5.15836224218982
274,5.14541010880101
275,5.13992400444923
276,4.98549526793177
277,5.13010939530448
278,4.90399388674979
279,5.06431839168567
280,4.89869420664153
281,5.1115284371541
282,5.0833929383152
283,4.93407034113327
284,4.80599869101342
285,5.05335695343362
286,4.92789931261543
287,5.15575532405604
288,5.13224317875989
289,4.87625513825128
290,4.85661566167486
291,4.7669002828343
292,5.16588473208047
293,5.23791481671689
294,5.15282702964684
295,5.20568502504917
296,5.15692166364518
297,5.07967953849528
298,5.05012081447859
299,4.91423933086727
300,4.94749296516143
301,4.76799839599302
302,5.05071918903182
303,4.78836850450635
304,4.8341487325944
305,5.13871243350991
306,4.79244559309327
307,5.23702818889018
308,4.91205073490552
309,4.88547298618133
310,5.02732885890159
311,4.75598274697407
312,5.21825728933036
313,5.00751715980271
314,4.78705543115723
315,4.95181961132939
316,5.07376565682433
317,4.94657651742974
318,5.08831239775164
319,4.87485544557279
320,5.12213021586648
321,5.09787066737244
322,5.07452095184534
323,4.83245809891452
324,5.17624367731858
325,5.0759384160904
326,4.79954181707069
327,5.05792171982096
328,5.1142635791458
329,4.95248472839536
330,4.93364155491917
331,5.2042706093092
332,5.21068562329082
333,5.16047273838709
334,5.01234025529656
335,5.11723079634217
336,4.94920986271378
337,4.87636555381924
338,4.95471856417184
339,5.21709634837861
340,5.00617958861211
341,5.04858278966403
342,5.40184842143127
343,5.60509610554322
344,5.90791630020061
345,6.34078934373476
346,6.63567107932326
347,6.99095685903689
348,7.24503223540393
349,7.04833730072851
350,7.52349349694878
351,7.62877728376795
352,8.13667539094181
353,8.16137801615991
354,8.48516904210153
355,8.5794148678
356,9.2309329119618
357,9.35426913113506
358,9.31023688251072
359,9.91220635785843
360,9.76188317707531
361,10.1801302749036
362,10.1581718900111
363,9.84243455414759
364,10.1992834943957
365,9.78029919912329
366,10.2262986336716
367,9.81167321720388
368,9.82630129329014
369,9.76609260721577
370,10.0264592150544
371,10.1417665780412
372,9.85359524919727
373,9.96768398242081
374,9.81945801293555
375,10.0762320320947
376,10.2182418989604
377,10.1922609196061
378,9.79913216005306
379,9.88591754241286
380,10.180592593011
381,9.94127344992633
382,9.90291555583706
383,10.1159609770095
384,9.81467402065588
385,9.92169684162711
386,10.1709225649792
387,10.1375137485094
388,10.1953703978725
389,9.98035242110224
390,10.0546895621829
391,10.037813255766
392,9.78533227461972
393,9.80956828645725
394,9.84673231542199
395,9.98423966727238
396,9.98988887499072
397,9.88232507788643
398,10.1877213942998
399,9.94066795320298
